USER,ITEM,QTD
2875,104,25
2875,149,1
2876,168,20
2876,228,12
2877,48,5
2877,149,1
2879,168,5
2879,169,1
2879,228,6
2887,102,10
2892,21,2
2892,24,2
2892,48,70
2892,51,160
2892,60,1
2892,101,8
2892,102,150
2892,104,100
2892,107,40
2892,115,60
2892,116,400
2892,139,20
2892,140,100
2892,141,100
2892,142,100
2892,143,40
2892,148,37
2892,149,10
2892,150,5
2892,160,5
2892,168,100
2892,169,50
2892,217,100
2892,244,25
2892,246,80
2892,221,18
2892,268,60
2892,271,5
2892,236,500
2892,238,600
2892,256,60
2892,269,200
2892,286,27500
2892,228,30
2892,297,10
2892,13257,1
2892,13256,1
2892,35060,113
2892,55897,2
2892,55898,2
2897,168,6
2897,169,10
2897,228,6
2898,21,2
2898,24,2
2898,48,70
2898,51,160
2898,60,1
2898,101,8
2898,102,150
2898,104,100
2898,107,40
2898,115,60
2898,116,400
2898,139,20
2898,140,100
2898,141,100
2898,142,100
2898,143,40
2898,148,37
2898,149,10
2898,150,5
2898,160,5
2898,168,100
2898,169,50
2898,217,100
2898,244,25
2898,246,80
2898,221,18
2898,268,60
2898,271,5
2898,236,500
2898,238,600
2898,256,60
2898,269,200
2898,286,27500
2898,228,30
2898,297,10
2898,13257,1
2898,13256,1
2898,35060,113
2898,55897,2
2898,55898,2
2907,51,1
2907,104,2
2907,116,3
2907,139,1
2907,140,3
2907,141,1
2907,142,2
2907,160,1
2907,168,2
2907,217,2
2907,244,10
2907,246,3
2907,236,2
2907,238,1
2907,228,2
2907,297,1
2926,228,6
2930,168,8
2931,168,5
2940,168,1
2940,169,1
2943,21,2
2943,24,2
2943,48,70
2943,51,160
2943,60,1
2943,101,8
2943,102,150
2943,104,100
2943,107,40
2943,115,60
2943,116,400
2943,139,20
2943,140,100
2943,141,100
2943,142,100
2943,143,40
2943,148,37
2943,149,10
2943,150,5
2943,160,5
2943,168,100
2943,169,50
2943,217,100
2943,244,25
2943,246,80
2943,221,18
2943,268,60
2943,271,5
2943,236,500
2943,238,600
2943,256,60
2943,269,200
2943,286,27500
2943,228,30
2943,297,10
2943,13257,1
2943,13256,1
2943,35060,113
2943,55897,2
2943,55898,2
2946,51,5
2946,104,10
2946,116,10
2946,140,20
2946,217,10
2946,236,10
2946,238,10
2946,228,6
2948,150,1
2948,168,5
2955,116,25
2955,149,1
2955,244,10
2955,297,1
2958,104,80
2958,115,50
2958,116,10
2958,149,1
2958,150,2
2958,217,75
2958,236,60
2958,238,1
2958,256,20
2958,228,6
2960,51,10
2960,102,5
2960,116,15
2960,140,10
2960,217,10
2960,256,15
2960,269,10
2960,228,6
2960,297,3
2968,149,2
2969,168,8
2970,21,2
2970,24,2
2970,48,70
2970,51,160
2970,60,1
2970,101,8
2970,102,150
2970,104,150
2970,107,40
2970,115,60
2970,116,400
2970,139,20
2970,140,100
2970,141,100
2970,142,100
2970,143,40
2970,148,37
2970,149,10
2970,150,5
2970,160,5
2970,168,100
2970,169,50
2970,217,100
2970,244,160
2970,246,150
2970,221,18
2970,268,60
2970,271,5
2970,236,500
2970,238,600
2970,256,80
2970,269,200
2970,286,27500
2970,228,30
2970,297,10
2970,13257,1
2970,13256,1
2970,35060,113
2970,55897,2
2970,55898,2
2971,116,20
2972,168,8
2972,228,1
2974,168,12
2974,297,5
2975,168,4
2980,104,2
2980,149,1
2982,168,10
2983,104,5
2983,142,5
2983,168,15
2983,268,6
2983,297,7
2984,48,2
2987,139,10
2987,142,5
2987,268,2
2987,236,10
2990,168,40
2992,246,20
2995,246,10
2995,221,6
2997,221,3
3004,149,4
3011,104,20
3011,141,28
3011,143,5
3011,150,1
3013,116,5
3014,104,5
3019,168,1
3019,228,6
2736,168,8
2737,142,43
2739,149,10
2740,141,6
2742,168,1
2742,297,1
2743,104,100
2743,217,65
2743,236,60
2743,238,60
2743,228,6
2743,297,2
2744,139,15
2744,149,1
2744,268,6
2745,104,10
2755,104,1
2758,104,1
2760,51,10
2760,139,10
2760,140,15
2760,268,4
2760,228,3
2761,169,36
2762,54,56000
2762,55,28000
2762,20919,28000
2765,104,5
2769,102,12
2769,104,10
2769,107,10
2769,116,10
2769,217,10
2770,102,5
2770,104,10
3615,168,24
3615,169,1
3622,21,2
3622,24,2
3622,48,70
3622,51,160
3622,60,1
3622,101,8
3622,102,150
3622,104,100
3622,107,40
3622,115,60
3622,116,400
3622,139,20
3622,140,100
3622,141,100
3622,142,100
3622,143,40
3622,148,37
3622,149,10
3622,150,5
3622,160,5
3622,168,100
3622,169,50
3622,217,100
3622,244,25
3622,246,80
3622,221,18
3622,268,60
3622,271,5
3622,236,500
3622,238,600
3622,256,60
3622,269,200
3622,286,27500
3622,228,30
3622,297,10
3622,13257,1
3622,13256,1
3622,35060,113
3622,55897,2
3622,55898,2
3627,104,10
3627,150,1
3635,51,20
3635,104,20
3635,139,20
3635,142,10
3635,236,30
3635,238,30
3636,104,5
3638,48,1
3638,102,50
3638,104,10
3638,149,2
3638,150,1
3638,217,10
3638,246,1
3638,268,4
3638,228,2
3688,168,16
3697,13257,1
3708,168,8
3710,104,20
3710,115,20
3710,217,20
3710,236,20
3712,141,20
3712,271,2
3712,228,2
3712,297,2
3721,21,2
3721,24,2
3721,48,70
3721,51,160
3721,60,1
3721,101,8
3721,102,150
3721,104,100
3721,107,40
3721,115,60
3721,116,400
3721,139,20
3721,140,100
3721,141,100
3721,142,100
3721,143,40
3721,148,37
3721,149,10
3721,150,5
3721,160,5
3721,168,100
3721,169,50
3721,217,100
3721,244,25
3721,246,80
3721,221,18
3721,268,60
3721,271,5
3721,236,500
3721,238,600
3721,256,60
3721,269,200
3721,286,27500
3721,228,30
3721,297,10
3721,13257,1
3721,13256,1
3721,35060,113
3721,55897,2
3721,55898,2
3731,141,5
3741,51,5
3741,104,8
3741,116,9
3741,140,5
3741,149,1
3746,169,10
3753,21,2
3753,24,2
3753,48,70
3753,51,160
3753,60,1
3753,101,8
3753,102,150
3753,104,100
3753,107,40
3753,115,60
3753,116,400
3753,139,20
3753,140,100
3753,141,100
3753,142,100
3753,143,40
3753,148,37
3753,149,10
3753,150,5
3753,160,20
3753,168,100
3753,169,50
3753,217,100
3753,244,25
3753,246,80
3753,221,18
3753,268,60
3753,271,5
3753,236,500
3753,238,600
3753,256,60
3753,269,200
3753,286,27500
3753,228,30
3753,297,10
3753,13257,1
3753,13256,1
3753,35060,113
3753,55897,2
3753,55898,2
3761,104,3
3761,168,1
3261,104,1
3261,168,4
3261,169,4
3261,217,5
3261,268,6
3261,228,60
3262,297,4
3266,21,2
3266,24,2
3266,48,70
3266,51,160
3266,60,1
3266,101,20
3266,102,150
3266,104,100
3266,107,40
3266,115,60
3266,116,400
3266,139,20
3266,140,100
3266,141,100
3266,142,100
3266,143,40
3266,148,37
3266,149,10
3266,150,5
3266,160,5
3266,168,100
3266,169,50
3266,217,100
3266,244,25
3266,246,80
3266,221,18
3266,268,60
3266,271,5
3266,236,500
3266,238,600
3266,256,60
3266,269,200
3266,286,27500
3266,228,30
3266,297,10
3266,13257,1
3266,13256,1
3266,35060,113
3266,55897,2
3266,55898,2
3271,168,10
3273,268,4
3275,102,5
3276,21,2
3276,24,2
3276,48,70
3276,51,160
3276,60,1
3276,101,8
3276,102,150
3276,104,100
3276,107,40
3276,115,60
3276,116,400
3276,139,20
3276,140,100
3276,141,100
3276,142,100
3276,143,40
3276,148,37
3276,149,10
3276,150,5
3276,160,5
3276,168,100
3276,169,50
3276,217,100
3276,244,25
3276,246,80
3276,221,18
3276,268,60
3276,271,5
3276,236,500
3276,238,600
3276,256,60
3276,269,200
3276,286,27500
3276,228,30
3276,297,10
3276,13257,1
3276,13256,1
3276,35060,113
3276,55897,2
3276,55898,2
3278,168,8
3289,164,40
3289,166,40
3289,168,40
3293,168,10
3294,116,100
3294,256,80
3334,217,30
3334,236,30
3337,221,6
3337,268,6
3337,236,3
3337,256,3
3337,228,6
3343,168,8
3352,168,4
3360,21,2
3360,24,2
3360,48,70
3360,51,160
3360,60,1
3360,101,8
3360,102,150
3360,104,100
3360,107,40
3360,115,60
3360,116,400
3360,139,20
3360,140,100
3360,141,100
3360,142,100
3360,143,40
3360,148,37
3360,149,10
3360,150,5
3360,160,5
3360,168,100
3360,169,50
3360,217,100
3360,244,25
3360,246,80
3360,221,18
3360,268,60
3360,271,5
3360,236,500
3360,238,600
3360,256,60
3360,269,200
3360,286,27500
3360,228,30
3360,297,10
3360,13257,1
3360,13256,1
3360,35060,113
3360,55897,2
3360,55898,2
3366,168,8
3369,168,2
3371,116,1
3371,217,1
3371,246,20
3373,164,40
3373,166,40
3373,168,40
3374,149,6
3374,150,2
3375,141,10
3376,21,2
3376,24,2
3376,48,70
3376,51,160
3376,60,1
3376,101,8
3376,102,150
3376,104,100
3376,107,40
3376,115,60
3376,116,400
3376,139,20
3376,140,100
3376,141,100
3376,142,100
3376,143,40
3376,148,37
3376,149,10
3376,150,5
3376,160,5
3376,168,100
3376,169,50
3376,217,100
3376,244,25
3376,246,80
3376,221,18
3376,268,60
3376,271,5
3376,236,500
3376,238,600
3376,256,60
3376,269,200
3376,286,27500
3376,228,30
3376,297,10
3376,13257,1
3376,13256,1
3376,35060,113
3376,55897,2
3376,55898,2
3378,104,40
3379,141,6
3383,228,6
3391,21,2
3391,24,2
3391,48,70
3391,51,160
3391,60,1
3391,101,8
3391,102,150
3391,104,100
3391,107,40
3391,115,60
3391,116,400
3391,139,20
3391,140,100
3391,141,100
3391,142,100
3391,143,40
3391,148,37
3391,149,10
3391,150,5
3391,160,5
3391,168,100
3391,169,50
3391,217,100
3391,244,25
3391,246,80
3391,221,18
3391,268,60
3391,271,5
3391,236,500
3391,238,600
3391,256,60
3391,269,200
3391,286,27500
3391,228,30
3391,297,10
3391,13257,1
3391,13256,1
3391,35060,113
3391,55897,2
3391,55898,2
3392,116,2
3392,217,1
3392,238,2
3397,104,100
3397,107,50
3397,149,1
3397,246,20
3399,107,10
3403,104,5
3403,116,5
3410,102,10
3410,104,10
3411,149,4
3412,150,2
3412,246,1
3412,256,10
3413,21,2
3413,24,2
3413,48,70
3413,51,160
3413,60,1
3413,101,8
3413,102,150
3413,104,100
3413,107,40
3413,115,60
3413,116,400
3413,139,20
3413,140,100
3413,141,100
3413,142,100
3413,143,50
3413,148,37
3413,149,10
3413,150,5
3413,160,5
3413,168,100
3413,169,50
3413,217,100
3413,244,25
3413,246,80
3413,221,18
3413,268,60
3413,271,5
3413,236,500
3413,238,600
3413,256,60
3413,269,200
3413,286,27500
3413,228,30
3413,297,10
3413,13257,1
3413,13256,1
3413,35060,113
3413,55897,2
3413,55898,2
3415,21,2
3415,24,2
3415,48,70
3415,51,160
3415,60,1
3415,101,8
3415,102,150
3415,104,100
3415,107,40
3415,115,60
3415,116,400
3415,139,20
3415,140,100
3415,141,100
3415,142,100
3415,143,40
3415,148,37
3415,149,10
3415,150,5
3415,160,5
3415,168,100
3415,169,50
3415,217,100
3415,244,25
3415,246,80
3415,221,18
3415,268,60
3415,271,5
3415,236,500
3415,238,600
3415,256,60
3415,269,200
3415,286,27500
3415,228,30
3415,297,10
3415,13257,1
3415,13256,1
3415,35060,113
3415,55897,2
3415,55898,2
3416,104,50
3420,169,5
3421,104,10
3421,217,10
3430,21,2
3430,24,2
3430,48,70
3430,51,160
3430,60,1
3430,101,8
3430,102,150
3430,104,100
3430,107,40
3430,115,60
3430,116,400
3430,139,20
3430,140,100
3430,141,100
3430,142,100
3430,143,40
3430,148,37
3430,149,10
3430,150,5
3430,160,5
3430,168,100
3430,169,50
3430,217,100
3430,244,25
3430,246,80
3430,221,18
3430,268,60
3430,271,5
3430,236,500
3430,238,600
3430,256,60
3430,269,200
3430,286,27500
3430,228,30
3430,297,10
3430,13257,1
3430,13256,1
3430,35060,113
3430,55897,2
3430,55898,2
3434,21,2
3434,24,2
3434,48,70
3434,51,160
3434,60,1
3434,101,8
3434,102,150
3434,104,100
3434,107,40
3434,115,60
3434,116,400
3434,139,20
3434,140,100
3434,141,100
3434,142,100
3434,143,40
3434,148,37
3434,149,10
3434,150,5
3434,160,5
3434,168,100
3434,169,50
3434,217,100
3434,244,25
3434,246,80
3434,221,18
3434,268,60
3434,271,5
3434,236,500
3434,238,600
3434,256,60
3434,269,200
3434,286,27500
3434,228,30
3434,297,10
3434,13257,1
3434,13256,1
3434,35060,113
3434,55897,2
3434,55898,2
3438,21,2
3438,24,2
3438,48,70
3438,51,160
3438,60,1
3438,101,8
3438,102,150
3438,104,100
3438,107,40
3438,115,60
3438,116,400
3438,139,20
3438,140,100
3438,141,100
3438,142,100
3438,143,40
3438,148,37
3438,149,10
3438,150,5
3438,160,5
3438,168,100
3438,169,50
3438,217,100
3438,244,25
3438,246,80
3438,221,18
3438,268,60
3438,271,5
3438,236,500
3438,238,600
3438,256,60
3438,269,200
3438,286,27500
3438,228,30
3438,297,10
3438,13257,1
3438,13256,1
3438,35060,113
3438,55897,2
3438,55898,2
3439,217,1
3441,149,1
3443,48,6
3443,142,5
3443,143,10
3443,150,2
3443,297,10
3466,21,2
3466,24,2
3466,48,70
3466,51,160
3466,60,1
3466,101,8
3466,102,150
3466,104,100
3466,107,40
3466,115,60
3466,116,400
3466,139,20
3466,140,100
3466,141,100
3466,142,100
3466,143,40
3466,148,37
3466,149,10
3466,150,5
3466,160,5
3466,168,100
3466,169,50
3466,217,100
3466,244,25
3466,246,80
3466,221,18
3466,268,60
3466,271,5
3466,236,500
3466,238,600
3466,256,60
3466,269,200
3466,286,27500
3466,228,30
3466,297,10
3466,13257,1
3466,13256,1
3466,35060,113
3466,55897,2
3466,55898,2
3470,116,1
3472,48,2
3472,104,15
3472,149,1
3472,217,15
3472,236,10
3477,139,1
3477,140,3
3477,150,2
3482,102,10
3482,104,7
3482,116,10
3482,217,5
3482,221,3
3482,268,1
3482,228,1
3483,21,2
3483,24,2
3483,48,70
3483,51,160
3483,60,1
3483,101,8
3483,102,150
3483,104,100
3483,107,40
3483,115,60
3483,116,400
3483,139,20
3483,140,100
3483,141,100
3483,142,100
3483,143,40
3483,148,37
3483,149,10
3483,150,5
3483,160,5
3483,168,100
3483,169,50
3483,217,100
3483,244,25
3483,246,80
3483,221,18
3483,268,60
3483,271,5
3483,236,500
3483,238,600
3483,256,60
3483,269,200
3483,286,27500
3483,228,30
3483,297,10
3483,13257,1
3483,13256,1
3483,35060,113
3483,55897,2
3483,55898,2
3488,116,10
3488,238,5
3490,141,10
3490,168,5
3490,244,1
3491,21,2
3491,24,2
3491,48,70
3491,51,160
3491,60,1
3491,101,8
3491,102,150
3491,104,100
3491,107,40
3491,115,60
3491,116,400
3491,139,20
3491,140,100
3491,141,100
3491,142,100
3491,143,40
3491,148,37
3491,149,10
3491,150,5
3491,160,5
3491,168,100
3491,169,50
3491,217,100
3491,244,25
3491,246,80
3491,221,18
3491,268,60
3491,271,5
3491,236,500
3491,238,600
3491,256,60
3491,269,200
3491,286,27500
3491,228,30
3491,297,10
3491,13257,1
3491,13256,1
3491,35060,113
3491,55897,2
3491,55898,2
3492,168,2
3494,169,38
3495,149,2
3503,21,2
3503,24,2
3503,48,70
3503,51,160
3503,60,1
3503,101,8
3503,102,150
3503,104,100
3503,107,40
3503,115,60
3503,116,400
3503,139,20
3503,140,100
3503,141,100
3503,142,100
3503,143,40
3503,148,37
3503,149,10
3503,150,5
3503,160,5
3503,168,100
3503,169,50
3503,217,100
3503,244,25
3503,246,80
3503,221,18
3503,268,60
3503,271,5
3503,236,500
3503,238,600
3503,256,60
3503,269,200
3503,286,27500
3503,228,30
3503,297,10
3503,13257,1
3503,13256,1
3503,35060,113
3503,55897,2
3503,55898,2
3507,102,5
3507,142,2
3507,150,1
3507,236,10
3507,238,30
3515,21,2
3515,24,2
3515,48,70
3515,51,160
3515,60,1
3515,101,8
3515,102,150
3515,104,100
3515,107,40
3515,115,60
3515,116,400
3515,139,20
3515,140,100
3515,141,100
3515,142,100
3515,143,40
3515,148,37
3515,149,10
3515,150,5
3515,160,5
3515,168,100
3515,169,50
3515,217,100
3515,244,25
3515,246,80
3515,221,18
3515,268,60
3515,271,5
3515,236,500
3515,238,600
3515,256,60
3515,269,200
3515,286,27500
3515,228,30
3515,297,10
3515,13257,1
3515,13256,1
3515,35060,113
3515,55897,2
3515,55898,2
3516,21,2
3516,24,2
3516,48,70
3516,51,160
3516,60,1
3516,101,8
3516,102,150
3516,104,100
3516,107,40
3516,115,60
3516,116,400
3516,139,20
3516,140,100
3516,141,100
3516,142,100
3516,143,40
3516,148,37
3516,149,10
3516,150,5
3516,160,5
3516,168,100
3516,169,50
3516,217,100
3516,244,25
3516,246,80
3516,221,18
3516,268,60
3516,271,5
3516,236,500
3516,238,600
3516,256,60
3516,269,200
3516,286,27500
3516,228,30
3516,297,10
3516,13257,1
3516,13256,1
3516,35060,113
3516,55897,2
3516,55898,2
3518,21,2
3518,24,2
3518,48,70
3518,51,160
3518,60,1
3518,101,8
3518,102,150
3518,104,100
3518,107,40
3518,115,60
3518,116,400
3518,139,20
3518,140,100
3518,141,100
3518,142,100
3518,143,40
3518,148,37
3518,149,10
3518,150,5
3518,160,5
3518,168,100
3518,169,50
3518,217,100
3518,244,25
3518,246,80
3518,221,18
3518,268,60
3518,271,5
3518,236,500
3518,238,600
3518,256,60
3518,269,200
3518,286,27500
3518,228,30
3518,297,10
3518,13257,1
3518,13256,1
3518,35060,113
3518,55897,2
3518,55898,2
3519,21,2
3519,24,2
3519,48,70
3519,51,160
3519,60,1
3519,101,8
3519,102,150
3519,104,100
3519,107,40
3519,115,60
3519,116,400
3519,139,20
3519,140,100
3519,141,100
3519,142,100
3519,143,40
3519,148,37
3519,149,10
3519,150,5
3519,160,5
3519,168,100
3519,169,50
3519,217,100
3519,244,25
3519,246,80
3519,221,18
3519,268,60
3519,271,5
3519,236,500
3519,238,600
3519,256,60
3519,269,200
3519,286,27500
3519,228,30
3519,297,10
3519,13257,1
3519,13256,1
3519,35060,113
3519,55897,2
3519,55898,2
3521,21,2
3521,24,2
3521,48,70
3521,51,160
3521,60,1
3521,101,8
3521,102,150
3521,104,100
3521,107,40
3521,115,60
3521,116,400
3521,139,20
3521,140,100
3521,141,100
3521,142,100
3521,143,40
3521,148,37
3521,149,10
3521,150,5
3521,160,5
3521,168,100
3521,169,50
3521,217,100
3521,244,25
3521,246,80
3521,221,18
3521,268,60
3521,271,5
3521,236,500
3521,238,600
3521,256,60
3521,269,200
3521,286,27500
3521,228,30
3521,297,10
3521,13257,1
3521,13256,1
3521,35060,113
3521,55897,2
3521,55898,2
3532,168,10
3533,21,2
3533,24,2
3533,48,70
3533,51,160
3533,60,1
3533,101,8
3533,102,150
3533,104,100
3533,107,40
3533,115,60
3533,116,400
3533,139,20
3533,140,100
3533,141,100
3533,142,100
3533,143,40
3533,148,37
3533,149,10
3533,150,5
3533,160,5
3533,168,100
3533,169,50
3533,217,100
3533,244,25
3533,246,80
3533,221,18
3533,268,60
3533,271,5
3533,236,500
3533,238,600
3533,256,60
3533,269,200
3533,286,27500
3533,228,30
3533,297,10
3533,13257,1
3533,13256,1
3533,35060,113
3533,55897,2
3533,55898,2
3539,104,10
3539,107,10
3539,115,10
3539,217,10
3539,246,20
3542,104,30
3542,149,1
3542,217,30
3542,221,2
3542,268,6
3542,236,30
3542,228,2
3543,102,3
3543,104,15
3543,116,12
3543,140,5
3543,149,1
3543,217,12
3543,236,10
3543,238,9
3543,228,2
3544,101,30
3544,104,30
3544,149,1
3544,150,1
3544,217,10
3544,268,1
3544,236,50
3544,228,1
3544,297,1
3546,143,20
3547,102,10
3547,104,15
3547,116,100
3547,139,5
3547,142,8
3547,149,2
3547,150,2
3547,244,60
3547,228,6
3550,104,5
3550,217,5
3550,236,5
3551,48,2
3551,51,5
3551,104,35
3551,107,30
3551,139,2
3551,141,15
3551,142,22
3551,149,1
3551,150,1
3551,168,1
3551,169,1
3551,217,30
3551,236,20
3551,238,12
3551,55897,24
3553,21,2
3553,24,2
3553,48,70
3553,51,160
3553,60,1
3553,101,8
3553,102,150
3553,104,100
3553,107,80
3553,115,60
3553,116,400
3553,139,20
3553,140,100
3553,141,100
3553,142,100
3553,143,40
3553,148,37
3553,149,10
3553,150,5
3553,160,5
3553,168,100
3553,169,50
3553,217,100
3553,244,25
3553,246,80
3553,221,18
3553,268,60
3553,271,5
3553,236,500
3553,238,600
3553,256,60
3553,269,200
3553,286,27500
3553,228,30
3553,297,10
3553,13257,1
3553,13256,1
3553,35060,113
3553,55897,2
3553,55898,2
3297,104,25
3297,139,5
3297,142,5
3297,217,20
3297,244,20
3297,268,6
3297,236,40
3297,228,2
3297,297,2
3298,116,10
3303,102,50
3303,160,3
3303,228,6
3306,141,3
3306,297,1
3307,116,10
3307,140,10
3308,116,5
3308,149,1
3308,297,2
3312,116,1
